code,d13C,d18O,year,Ocean,sfl,yearclass,Assigned_origin,oto_portion,months_sampled,caught_EW,age_group
ABFT_2703,-6.91,-0.7,2010,ATL,217.2,1999,East,core,12,East,post_2yr
ABFT_2704,-9.12,-0.89,2010,ATL,219.4,1999,East,core,12,East,post_2yr
ABFT_2705,-7.09,-0.51,2010,ATL,221.6,1999,East,core,12,East,post_2yr
ABFT_2706,-8.21,-0.81,2011,ATL,226,1999,East,core,12,East,post_2yr
ABFT_2707,-8.83,-1.13,2011,ATL,226,1999,West,core,12,East,post_2yr
ABFT_2708,-8.07,-0.88,2011,ATL,226,1999,East,core,12,East,post_2yr
ABFT_2709,-9.94,-1.4,2011,ATL,227,1999,West,core,12,East,post_2yr
ABFT_2710,-7.75,-0.92,2011,ATL,227,1999,East,core,12,East,post_2yr
ABFT_2711,-8.04,-0.96,2011,ATL,227,1999,East,core,12,East,post_2yr
ABFT_2712,-7.53,-1.22,2011,ATL,227,1999,West,core,12,East,post_2yr
ABFT_2713,-7.76,-0.47,2011,ATL,227,1999,East,core,12,East,post_2yr
ABFT_2714,-8.13,-0.34,2011,ATL,227,1999,East,core,12,East,post_2yr
ABFT_2715,-9.4,-0.51,2011,ATL,227.3,1999,East,core,12,East,post_2yr
ABFT_2716,-9.9,-1.16,2011,ATL,227.3,1999,West,core,12,East,post_2yr
ABFT_2717,-8.69,-0.68,2011,ATL,227.3,1999,East,core,12,East,post_2yr
ABFT_2718,-8.31,-0.95,2011,ATL,228,1999,East,core,12,East,post_2yr
ABFT_2719,-8.4,-0.71,2011,ATL,228,1999,East,core,12,East,post_2yr
ABFT_2720,-7.93,-0.53,2011,ATL,228,1999,East,core,12,East,post_2yr
ABFT_2721,-8.53,-0.47,2011,ATL,228.2,1999,East,core,12,East,post_2yr
ABFT_2722,-9.09,-1.13,2011,ATL,229.2,1999,West,core,12,East,post_2yr
ABFT_2723,-9.12,-0.74,2011,ATL,229.2,1999,East,core,12,East,post_2yr
ABFT_2724,-8.21,-0.62,2011,ATL,230,1999,East,core,12,East,post_2yr
ABFT_2725,-8.62,-0.73,2011,ATL,230,1999,East,core,12,East,post_2yr
ABFT_2726,-7.66,-0.95,2011,ATL,230,1999,East,core,12,East,post_2yr
ABFT_2727,-7.69,-0.59,2011,ATL,230,1999,East,core,12,East,post_2yr
ABFT_2728,-9.22,-0.83,2011,ATL,230.2,1999,East,core,12,East,post_2yr
ABFT_2729,-8.2,-1.18,2011,ATL,231,1999,West,core,12,East,post_2yr
ABFT_2730,-8.04,-0.96,2011,ATL,231,1999,East,core,12,East,post_2yr
ABFT_2731,-8.16,-0.73,2011,ATL,231,1999,East,core,12,East,post_2yr
ABFT_2732,-8.49,-1.01,2011,ATL,231,1999,East,core,12,East,post_2yr
ABFT_2733,-8.27,-1.2,2011,ATL,231,1999,West,core,12,East,post_2yr
ABFT_2734,-8.48,-1.3,2011,ATL,231,1999,West,core,12,East,post_2yr
ABFT_2735,-8.75,-1.31,2011,ATL,231,1999,West,core,12,East,post_2yr
ABFT_2736,-8.81,-1.12,2011,ATL,231,1999,West,core,12,East,post_2yr
ABFT_2737,-7.62,-0.39,2011,ATL,232,1999,East,core,12,East,post_2yr
ABFT_2738,-7.88,-0.74,2011,ATL,232,1999,East,core,12,East,post_2yr
ABFT_2739,-8.47,-0.87,2011,ATL,232,1999,East,core,12,East,post_2yr
ABFT_2740,-8.16,-0.55,2011,ATL,232,1999,East,core,12,East,post_2yr
ABFT_2741,-8.22,-0.52,2011,ATL,232,1999,East,core,12,East,post_2yr
ABFT_2742,-9.06,-0.96,2011,ATL,232.1,1999,East,core,12,East,post_2yr
ABFT_2743,-7.75,-0.79,2011,ATL,233,1999,East,core,12,East,post_2yr
ABFT_2744,-8.29,-0.64,2011,ATL,233,1999,East,core,12,East,post_2yr
ABFT_2745,-8.41,-0.68,2011,ATL,233,1999,East,core,12,East,post_2yr
ABFT_2746,-7.91,-0.87,2011,ATL,233,1999,East,core,12,East,post_2yr
ABFT_2747,-7.95,-0.48,2011,ATL,233,1999,East,core,12,East,post_2yr
ABFT_2748,-9.55,-0.95,2011,ATL,233,1999,East,core,12,East,post_2yr
ABFT_2749,-7.8,-0.69,2011,ATL,234,1999,East,core,12,East,post_2yr
ABFT_2750,-8.28,-0.91,2011,ATL,234,1999,East,core,12,East,post_2yr
ABFT_2751,-7.82,-0.68,2011,ATL,234,1999,East,core,12,East,post_2yr
ABFT_2752,-8.67,-1.02,2011,ATL,234,1999,East,core,12,East,post_2yr
ABFT_2753,-8.68,-0.78,2011,ATL,234,1999,East,core,12,East,post_2yr
ABFT_2754,-8.81,-0.67,2011,ATL,234.9,1999,East,core,12,East,post_2yr
ABFT_2755,-8.47,-0.8,2011,ATL,234.9,1999,East,core,12,East,post_2yr
ABFT_2756,-8.2,-0.95,2011,ATL,234.9,1999,East,core,12,East,post_2yr
ABFT_2757,-8.11,-0.23,2011,ATL,235,1999,East,core,12,East,post_2yr
ABFT_2758,-8.19,-1.25,2011,ATL,235,1999,West,core,12,East,post_2yr
ABFT_2759,-8.13,-0.83,2011,ATL,235,1999,East,core,12,East,post_2yr
ABFT_2760,-8,-0.58,2011,ATL,235,1999,East,core,12,East,post_2yr
ABFT_2761,-7.79,-0.52,2011,ATL,235,1999,East,core,12,East,post_2yr
ABFT_2762,-7.77,-0.81,2012,ATL,236.2,1999,East,core,12,East,post_2yr
ABFT_2763,-8.75,-0.94,2012,ATL,237.1,1999,East,core,12,East,post_2yr
ABFT_2764,-7.25,-0.72,2012,ATL,239,1999,East,core,12,East,post_2yr
ABFT_2765,-7.9,-0.93,2012,ATL,239,1999,East,core,12,East,post_2yr
ABFT_2766,-7.53,-0.55,2012,ATL,239.9,1999,East,core,12,East,post_2yr
ABFT_2767,-7.44,-0.77,2012,ATL,240.9,1999,East,core,12,East,post_2yr
ABFT_2768,-8.12,-0.76,2012,ATL,240.9,1999,East,core,12,East,post_2yr
ABFT_2769,-8.42,-0.88,2012,ATL,240.9,1999,East,core,12,East,post_2yr
ABFT_2770,-7.88,-0.78,2012,ATL,241,1999,East,core,12,East,post_2yr
ABFT_2771,-7.77,-0.86,2012,ATL,242.8,1999,East,core,12,East,post_2yr
ABFT_2772,-8.03,-0.73,2012,ATL,242.8,1999,East,core,12,East,post_2yr
ABFT_2773,-7.88,-0.73,2012,ATL,243.7,1999,East,core,12,East,post_2yr
ABFT_2774,-7.9,-0.95,2012,ATL,244.7,1999,East,core,12,East,post_2yr
ABFT_2775,-7.99,-0.76,2013,ATL,247,1999,East,core,12,East,post_2yr
ABFT_2776,-7.3,-0.75,2014,ATL,254,1999,East,core,12,East,post_2yr
ABFT_2777,-8.24,-1.17,2014,ATL,254,1999,West,core,12,East,post_2yr
ABFT_2778,-9.05,-0.94,2014,ATL,256,1999,East,core,12,East,post_2yr
ABFT_2779,-8.06,-0.96,2014,ATL,260,1999,East,core,12,East,post_2yr
ABFT_2780,-8.39,-0.48,2010,ATL,206.4,2000,East,core,12,East,post_2yr
ABFT_2781,-8.38,-0.83,2010,ATL,208.5,2000,East,core,12,East,post_2yr
ABFT_2782,-7.51,-0.69,2010,ATL,210.7,2000,East,core,12,East,post_2yr
ABFT_2783,-7.73,-1.13,2010,ATL,210.7,2000,West,core,12,East,post_2yr
ABFT_2784,-7.52,-0.8,2010,ATL,212.9,2000,East,core,12,East,post_2yr
ABFT_2785,-9.09,-0.7,2011,ATL,215,2000,East,core,12,East,post_2yr
ABFT_2786,-7.94,-0.57,2011,ATL,215,2000,East,core,12,East,post_2yr
ABFT_2787,-8.87,-0.62,2011,ATL,215,2000,East,core,12,East,post_2yr
ABFT_2788,-8.97,-1.29,2011,ATL,215,2000,West,core,12,East,post_2yr
ABFT_2789,-8,-1,2011,ATL,215,2000,East,core,12,East,post_2yr
ABFT_2790,-7.96,-1.04,2011,ATL,215,2000,West,core,12,East,post_2yr
ABFT_2791,-6.98,-0.46,2011,ATL,215.1,2000,East,core,12,East,post_2yr
ABFT_2792,-8.62,-0.78,2011,ATL,215.8,2000,East,core,12,East,post_2yr
ABFT_2793,-8.48,-0.27,2011,ATL,215.8,2000,East,core,12,East,post_2yr
ABFT_2794,-9.2,-0.7,2011,ATL,215.8,2000,East,core,12,East,post_2yr
ABFT_2795,-7.91,-0.42,2011,ATL,216,2000,East,core,12,East,post_2yr
ABFT_2796,-7.8,-0.39,2011,ATL,216,2000,East,core,12,East,post_2yr
ABFT_2797,-8.23,-0.56,2011,ATL,216.3,2000,East,core,12,East,post_2yr
ABFT_2798,-8.54,-0.85,2011,ATL,216.8,2000,East,core,12,East,post_2yr
ABFT_2799,-8.6,-0.8,2011,ATL,216.8,2000,East,core,12,East,post_2yr
ABFT_2800,-8.6,-0.74,2011,ATL,216.8,2000,East,core,12,East,post_2yr
ABFT_2801,-9.38,-0.78,2011,ATL,217,2000,East,core,12,East,post_2yr
ABFT_2802,-8.46,-0.3,2011,ATL,217,2000,East,core,12,East,post_2yr
ABFT_2803,-8.81,-0.87,2011,ATL,217,2000,East,core,12,East,post_2yr
ABFT_2804,-7.68,-0.86,2011,ATL,217.3,2000,East,core,12,East,post_2yr
ABFT_2805,-8.42,-0.8,2011,ATL,217.7,2000,East,core,12,East,post_2yr
ABFT_2806,-8.9,-0.73,2011,ATL,218,2000,East,core,12,East,post_2yr
ABFT_2807,-8.03,-0.54,2011,ATL,218,2000,East,core,12,East,post_2yr
ABFT_2808,-7.71,-0.63,2011,ATL,218,2000,East,core,12,East,post_2yr
ABFT_2809,-8.22,-0.72,2011,ATL,218.7,2000,East,core,12,East,post_2yr
ABFT_2810,-8.32,-0.68,2011,ATL,219,2000,East,core,12,East,post_2yr
ABFT_2811,-7.93,-0.73,2011,ATL,219,2000,East,core,12,East,post_2yr
ABFT_2812,-8.15,-0.62,2011,ATL,219,2000,East,core,12,East,post_2yr
ABFT_2813,-7.83,-0.65,2011,ATL,219,2000,East,core,12,East,post_2yr
ABFT_2814,-8.04,-1.13,2011,ATL,219,2000,West,core,12,East,post_2yr
ABFT_2815,-8.41,-1.14,2011,ATL,219,2000,West,core,12,East,post_2yr
ABFT_2816,-8.34,-0.68,2011,ATL,219.2,2000,East,core,12,East,post_2yr
ABFT_2817,-8.56,-0.71,2011,ATL,219.7,2000,East,core,12,East,post_2yr
ABFT_2818,-8.67,-0.99,2011,ATL,219.7,2000,East,core,12,East,post_2yr
ABFT_2819,-8.49,-0.67,2011,ATL,219.7,2000,East,core,12,East,post_2yr
ABFT_2820,-8.96,-0.83,2011,ATL,219.7,2000,East,core,12,East,post_2yr
ABFT_2821,-8.99,-0.81,2011,ATL,219.7,2000,East,core,12,East,post_2yr
ABFT_2822,-8.71,-0.8,2011,ATL,219.7,2000,East,core,12,East,post_2yr
ABFT_2823,-8.58,-0.89,2011,ATL,220,2000,East,core,12,East,post_2yr
ABFT_2824,-7.97,-0.72,2011,ATL,220,2000,East,core,12,East,post_2yr
ABFT_2825,-8.42,-0.92,2011,ATL,220,2000,East,core,12,East,post_2yr
ABFT_2826,-8.08,-0.74,2011,ATL,220,2000,East,core,12,East,post_2yr
ABFT_2827,-8.74,-1.18,2011,ATL,220,2000,West,core,12,East,post_2yr
ABFT_2828,-8.16,-0.97,2011,ATL,220,2000,East,core,12,East,post_2yr
ABFT_2829,-7.79,-0.5,2011,ATL,220,2000,East,core,12,East,post_2yr
ABFT_2830,-7.99,-0.55,2011,ATL,220.1,2000,East,core,12,East,post_2yr
ABFT_2831,-7.91,-0.71,2011,ATL,221,2000,East,core,12,East,post_2yr
ABFT_2832,-8.74,-0.98,2011,ATL,221,2000,East,core,12,East,post_2yr
ABFT_2833,-9.17,-0.73,2011,ATL,221,2000,East,core,12,East,post_2yr
ABFT_2834,-8.31,-0.59,2011,ATL,221.6,2000,East,core,12,East,post_2yr
ABFT_2835,-8.84,-0.78,2011,ATL,222,2000,East,core,12,East,post_2yr
ABFT_2836,-7.7,-0.54,2011,ATL,222,2000,East,core,12,East,post_2yr
ABFT_2837,-8.61,-1.18,2011,ATL,222,2000,West,core,12,East,post_2yr
ABFT_2838,-9.49,-0.49,2011,ATL,223,2000,West,core,12,East,post_2yr
ABFT_2839,-7.72,-0.59,2011,ATL,223,2000,East,core,12,East,post_2yr
ABFT_2840,-8.34,-0.7,2011,ATL,223,2000,East,core,12,East,post_2yr
ABFT_2841,-8.83,-0.75,2011,ATL,223,2000,East,core,12,East,post_2yr
ABFT_2842,-8.5,-0.6,2011,ATL,223.5,2000,East,core,12,East,post_2yr
ABFT_2843,-8.68,-0.62,2011,ATL,223.5,2000,East,core,12,East,post_2yr
ABFT_2844,-8.42,-0.8,2011,ATL,224,2000,East,core,12,East,post_2yr
ABFT_2845,-7.43,-0.43,2011,ATL,224,2000,East,core,12,East,post_2yr
ABFT_2846,-9.06,-1.16,2011,ATL,224,2000,West,core,12,East,post_2yr
ABFT_2847,-8.39,-0.9,2011,ATL,224,2000,East,core,12,East,post_2yr
ABFT_2848,-8.72,-1.21,2011,ATL,224,2000,West,core,12,East,post_2yr
ABFT_2849,-9.05,-0.63,2011,ATL,224.4,2000,East,core,12,East,post_2yr
ABFT_2850,-8.87,-0.83,2011,ATL,224.4,2000,East,core,12,East,post_2yr
ABFT_2851,-7.85,-0.92,2011,ATL,224.4,2000,East,core,12,East,post_2yr
ABFT_2852,-8.25,-0.48,2011,ATL,225,2000,East,core,12,East,post_2yr
ABFT_2853,-7.58,-0.79,2011,ATL,225,2000,East,core,12,East,post_2yr
ABFT_2854,-8.02,-0.44,2011,ATL,225,2000,East,core,12,East,post_2yr
ABFT_2855,-8.61,-0.75,2011,ATL,225.4,2000,East,core,12,East,post_2yr
ABFT_2856,-8.6,-0.96,2011,ATL,225.4,2000,East,core,12,East,post_2yr
ABFT_2857,-8.32,-0.44,2012,ATL,227,2000,East,core,12,East,post_2yr
ABFT_2858,-8.44,-0.57,2012,ATL,227.7,2000,East,core,12,East,post_2yr
ABFT_2859,-7.2,-0.77,2012,ATL,228.6,2000,East,core,12,East,post_2yr
ABFT_2860,-8.04,-0.19,2012,ATL,229,2000,East,core,12,East,post_2yr
ABFT_2861,-8.61,-0.39,2012,ATL,229,2000,East,core,12,East,post_2yr
ABFT_2862,-8.7,-0.89,2012,ATL,229.6,2000,East,core,12,East,post_2yr
ABFT_2863,-7.79,-0.81,2012,ATL,231.4,2000,East,core,12,East,post_2yr
ABFT_2864,-8.03,-0.64,2012,ATL,233,2000,East,core,12,East,post_2yr
ABFT_2865,-7.85,-0.64,2012,ATL,233.3,2000,East,core,12,East,post_2yr
ABFT_2866,-8.55,-0.73,2013,ATL,236,2000,East,core,12,East,post_2yr
ABFT_2867,-8.19,-1.16,2013,ATL,236,2000,West,core,12,East,post_2yr
ABFT_2868,-8.83,-1.11,2013,ATL,236,2000,West,core,12,East,post_2yr
ABFT_2869,-8.79,-0.94,2013,ATL,236,2000,East,core,12,East,post_2yr
ABFT_2870,-8.2,-0.9,2013,ATL,238,2000,East,core,12,East,post_2yr
ABFT_2871,-8.34,-0.91,2013,ATL,240,2000,East,core,12,East,post_2yr
ABFT_2872,-8.72,-0.9,2013,ATL,241,2000,East,core,12,East,post_2yr
ABFT_2873,-9.41,-1.44,2013,ATL,241,2000,West,core,12,East,post_2yr
ABFT_2874,-8.41,-0.82,2013,ATL,241,2000,East,core,12,East,post_2yr
ABFT_2875,-8.88,-1.03,2013,ATL,242,2000,East,core,12,East,post_2yr
ABFT_2876,-7.6,-0.83,2014,ATL,245,2000,East,core,12,East,post_2yr
ABFT_2877,-8.69,-1.04,2014,ATL,249,2000,East,core,12,East,post_2yr
ABFT_2878,-9.07,-0.94,2014,ATL,253,2000,East,core,12,East,post_2yr
ABFT_2879,-8.63,-0.71,2010,ATL,194.1,2001,East,core,12,East,post_2yr
ABFT_2880,-9.22,-0.81,2010,ATL,194.6,2001,East,core,12,East,post_2yr
ABFT_2881,-7.89,-0.54,2010,ATL,195.6,2001,East,core,12,East,post_2yr
ABFT_2882,-7.97,-0.63,2010,ATL,199.1,2001,East,core,12,East,post_2yr
ABFT_2883,-7.92,-0.44,2010,ATL,202,2001,East,core,12,East,post_2yr
ABFT_2884,-8.87,-0.81,2011,ATL,204,2001,East,core,12,East,post_2yr
ABFT_2885,-8.52,-0.76,2011,ATL,204,2001,East,core,12,East,post_2yr
ABFT_2886,-8.74,-0.67,2011,ATL,204,2001,East,core,12,East,post_2yr
ABFT_2887,-8.12,-0.66,2011,ATL,204,2001,East,core,12,East,post_2yr
ABFT_2888,-8.06,-0.39,2011,ATL,204,2001,East,core,12,East,post_2yr
ABFT_2889,-8.02,-0.44,2011,ATL,204,2001,East,core,12,East,post_2yr
ABFT_2890,-8.82,-0.55,2011,ATL,204,2001,East,core,12,East,post_2yr
ABFT_2891,-7.92,-0.88,2011,ATL,205,2001,East,core,12,East,post_2yr
ABFT_2892,-7.81,-0.71,2011,ATL,205,2001,East,core,12,East,post_2yr
ABFT_2893,-8.8,-0.78,2011,ATL,205.3,2001,East,core,12,East,post_2yr
ABFT_2894,-9.49,-0.9,2011,ATL,205.3,2001,East,core,12,East,post_2yr
ABFT_2895,-9.67,-0.99,2011,ATL,206,2001,East,core,12,East,post_2yr
ABFT_2896,-8.21,-1,2011,ATL,206,2001,East,core,12,East,post_2yr
ABFT_2897,-8.26,-0.84,2011,ATL,206,2001,East,core,12,East,post_2yr
ABFT_2898,-9.18,-0.83,2011,ATL,206.3,2001,East,core,12,East,post_2yr
ABFT_2899,-8.42,-0.41,2011,ATL,207,2001,East,core,12,East,post_2yr
ABFT_2900,-8.86,-1.29,2011,ATL,207,2001,West,core,12,East,post_2yr
ABFT_2901,-9.14,-0.85,2011,ATL,207.2,2001,East,core,12,East,post_2yr
ABFT_2902,-8.02,-0.84,2011,ATL,207.7,2001,East,core,12,East,post_2yr
ABFT_2903,-8.5,-1.1,2011,ATL,208,2001,West,core,12,East,post_2yr
ABFT_2904,-8.7,-0.4,2011,ATL,208,2001,East,core,12,East,post_2yr
ABFT_2905,-8.68,-0.78,2011,ATL,208,2001,East,core,12,East,post_2yr
ABFT_2906,-8.24,-0.86,2011,ATL,208,2001,East,core,12,East,post_2yr
ABFT_2907,-7.68,-0.55,2011,ATL,208,2001,East,core,12,East,post_2yr
ABFT_2908,-7.89,-0.93,2011,ATL,208,2001,East,core,12,East,post_2yr
ABFT_2909,-8.44,-0.86,2011,ATL,208,2001,East,core,12,East,post_2yr
ABFT_2910,-9.11,-0.76,2011,ATL,208.2,2001,East,core,12,East,post_2yr
ABFT_2911,-8.76,-0.66,2011,ATL,209,2001,East,core,12,East,post_2yr
ABFT_2912,-8.54,-0.63,2011,ATL,209,2001,East,core,12,East,post_2yr
ABFT_2913,-8.16,-0.82,2011,ATL,209,2001,East,core,12,East,post_2yr
ABFT_2914,-9.33,-0.66,2011,ATL,210,2001,East,core,12,East,post_2yr
ABFT_2915,-8.2,-1.33,2011,ATL,210,2001,West,core,12,East,post_2yr
ABFT_2916,-7.98,-0.99,2011,ATL,210,2001,East,core,12,East,post_2yr
ABFT_2917,-8.08,-0.9,2011,ATL,210,2001,East,core,12,East,post_2yr
ABFT_2918,-8.06,-0.62,2011,ATL,210,2001,East,core,12,East,post_2yr
ABFT_2919,-8.19,-0.47,2011,ATL,210,2001,East,core,12,East,post_2yr
ABFT_2920,-8.23,-0.58,2011,ATL,210.1,2001,East,core,12,East,post_2yr
ABFT_2921,-8.69,-1.09,2011,ATL,210.1,2001,West,core,12,East,post_2yr
ABFT_2922,-9.71,-1.27,2011,ATL,210.1,2001,West,core,12,East,post_2yr
ABFT_2923,-8.68,-0.61,2011,ATL,210.1,2001,East,core,12,East,post_2yr
ABFT_2924,-8.47,-0.61,2011,ATL,210.1,2001,East,core,12,East,post_2yr
ABFT_2925,-7.12,-0.45,2011,ATL,210.7,2001,East,core,12,East,post_2yr
ABFT_2926,-7.83,-0.37,2011,ATL,211,2001,East,core,12,East,post_2yr
ABFT_2927,-8.01,-0.53,2011,ATL,211,2001,East,core,12,East,post_2yr
ABFT_2928,-8.56,-0.76,2011,ATL,211,2001,East,core,12,East,post_2yr
ABFT_2929,-8.07,-0.71,2011,ATL,212,2001,East,core,12,East,post_2yr
ABFT_2930,-9.52,-0.75,2011,ATL,212,2001,East,core,12,East,post_2yr
ABFT_2931,-8.58,-1.38,2011,ATL,212,2001,West,core,12,East,post_2yr
ABFT_2932,-8.59,-0.35,2011,ATL,212,2001,East,core,12,East,post_2yr
ABFT_2933,-8.42,-0.93,2011,ATL,212,2001,East,core,12,East,post_2yr
ABFT_2934,-8.21,-0.34,2011,ATL,212,2001,East,core,12,East,post_2yr
ABFT_2935,-7.36,-0.95,2011,ATL,212,2001,East,core,12,East,post_2yr
ABFT_2936,-8.7,-0.93,2011,ATL,212,2001,East,core,12,East,post_2yr
ABFT_2937,-8.78,-0.74,2011,ATL,212,2001,East,core,12,East,post_2yr
ABFT_2938,-8.34,-0.5,2011,ATL,213,2001,East,core,12,East,post_2yr
ABFT_2939,-8.31,-0.52,2011,ATL,213,2001,East,core,12,East,post_2yr
ABFT_2940,-9.6,-0.81,2011,ATL,213,2001,East,core,12,East,post_2yr
ABFT_2941,-8.15,-0.65,2011,ATL,213,2001,East,core,12,East,post_2yr
ABFT_2942,-8.7,-0.6,2011,ATL,213.9,2001,East,core,12,East,post_2yr
ABFT_2943,-8.14,-0.72,2011,ATL,213.9,2001,East,core,12,East,post_2yr
ABFT_2944,-8.4,-0.74,2011,ATL,214,2001,East,core,12,East,post_2yr
ABFT_2945,-9.11,-0.65,2011,ATL,214,2001,East,core,12,East,post_2yr
ABFT_2946,-8.57,-0.48,2011,ATL,214,2001,East,core,12,East,post_2yr
ABFT_2947,-7.24,-0.72,2011,ATL,214,2001,East,core,12,East,post_2yr
ABFT_2948,-9.38,-1.13,2011,ATL,214,2001,West,core,12,East,post_2yr
ABFT_2949,-8.43,-0.7,2011,ATL,214,2001,East,core,12,East,post_2yr
ABFT_2950,-8.7,-0.63,2012,ATL,215,2001,East,core,12,East,post_2yr
ABFT_2951,-8.31,-0.8,2012,ATL,215.4,2001,East,core,12,East,post_2yr
ABFT_2952,-7.6,-0.47,2012,ATL,216,2001,East,core,12,East,post_2yr
ABFT_2953,-7.82,-1.14,2012,ATL,216,2001,West,core,12,East,post_2yr
ABFT_2954,-9.03,-0.9,2012,ATL,216.3,2001,East,core,12,East,post_2yr
ABFT_2955,-7.64,-0.43,2012,ATL,216.3,2001,East,core,12,East,post_2yr
ABFT_2956,-7.8,-0.43,2012,ATL,217,2001,East,core,12,East,post_2yr
ABFT_2957,-9,-0.77,2012,ATL,217.3,2001,East,core,12,East,post_2yr
ABFT_2958,-9.7,-1.03,2012,ATL,218,2001,East,core,12,East,post_2yr
ABFT_2959,-9,-0.95,2012,ATL,218,2001,East,core,12,East,post_2yr
ABFT_2960,-7.87,-0.79,2012,ATL,218,2001,East,core,12,East,post_2yr
ABFT_2961,-8.29,-0.4,2012,ATL,218,2001,East,core,12,East,post_2yr
ABFT_2962,-7.77,-1.13,2012,ATL,218,2001,West,core,12,East,post_2yr
ABFT_2963,-8.52,-0.92,2012,ATL,218.2,2001,East,core,12,East,post_2yr
ABFT_2964,-8.63,-0.73,2012,ATL,220,2001,East,core,12,East,post_2yr
ABFT_2965,-6.8,-0.69,2012,ATL,220,2001,East,core,12,East,post_2yr
ABFT_2966,-7.6,-0.69,2012,ATL,220.1,2001,East,core,12,East,post_2yr
ABFT_2967,-8.06,-0.91,2012,ATL,220.1,2001,East,core,12,East,post_2yr
ABFT_2968,-8.35,-0.74,2012,ATL,220.1,2001,East,core,12,East,post_2yr
ABFT_2969,-7.58,-0.34,2012,ATL,220.1,2001,East,core,12,East,post_2yr
ABFT_2970,-8.22,-0.73,2012,ATL,222,2001,East,core,12,East,post_2yr
ABFT_2971,-8.54,-0.62,2012,ATL,222,2001,East,core,12,East,post_2yr
ABFT_2972,-8.43,-0.51,2012,ATL,222,2001,East,core,12,East,post_2yr
ABFT_2973,-10.09,-0.67,2012,ATL,222,2001,West,core,12,East,post_2yr
ABFT_2974,-8.06,-0.55,2012,ATL,222.9,2001,East,core,12,East,post_2yr
ABFT_2975,-8.68,-0.75,2012,ATL,223,2001,East,core,12,East,post_2yr
ABFT_2976,-7.93,-0.59,2012,ATL,223.9,2001,East,core,12,East,post_2yr
ABFT_2977,-7.62,-0.41,2012,ATL,224.8,2001,East,core,12,East,post_2yr
ABFT_2978,-8.14,-0.41,2012,ATL,225,2001,East,core,12,East,post_2yr
ABFT_2979,-8.4,-0.56,2012,ATL,225,2001,East,core,12,East,post_2yr
ABFT_2980,-8.5,-1.12,2013,ATL,226,2001,West,core,12,East,post_2yr
ABFT_2981,-9.45,-1.15,2013,ATL,226,2001,West,core,12,East,post_2yr
ABFT_2982,-7.54,-0.92,2013,ATL,227,2001,East,core,12,East,post_2yr
ABFT_2983,-8.56,-0.75,2013,ATL,228,2001,East,core,12,East,post_2yr
ABFT_2984,-7.85,-0.71,2013,ATL,230,2001,East,core,12,East,post_2yr
ABFT_2985,-8.76,-1.06,2013,ATL,230,2001,East,core,12,East,post_2yr
ABFT_2986,-8.3,-0.92,2013,ATL,230,2001,East,core,12,East,post_2yr
ABFT_2987,-9.21,-0.94,2013,ATL,230,2001,East,core,12,East,post_2yr
ABFT_2988,-9.47,-0.92,2013,ATL,230,2001,East,core,12,East,post_2yr
ABFT_2989,-8.61,-0.87,2013,ATL,231,2001,East,core,12,East,post_2yr
ABFT_2990,-8.77,-0.76,2013,ATL,232,2001,East,core,12,East,post_2yr
ABFT_2991,-8.8,-0.91,2013,ATL,232,2001,East,core,12,East,post_2yr
ABFT_2992,-9.3,-0.88,2013,ATL,233,2001,East,core,12,East,post_2yr
ABFT_2993,-9.08,-0.81,2013,ATL,233.6,2001,East,core,12,East,post_2yr
ABFT_2994,-8.94,-1.06,2013,ATL,233.6,2001,East,core,12,East,post_2yr
ABFT_2995,-8.08,-0.89,2013,ATL,234,2001,East,core,12,East,post_2yr
ABFT_2996,-8.48,-0.67,2013,ATL,234,2001,East,core,12,East,post_2yr
ABFT_2997,-8.07,-0.54,2013,ATL,235,2001,East,core,12,East,post_2yr
ABFT_2998,-8.35,-1.2,2013,ATL,235,2001,West,core,12,East,post_2yr
ABFT_2999,-8.79,-0.98,2014,ATL,236,2001,East,core,12,East,post_2yr
ABFT_3000,-8.28,-0.96,2014,ATL,237,2001,East,core,12,East,post_2yr
ABFT_3001,-7.93,-1.11,2014,ATL,237,2001,West,core,12,East,post_2yr
ABFT_3002,-8.15,-0.89,2014,ATL,237,2001,East,core,12,East,post_2yr
ABFT_3003,-8.72,-0.98,2014,ATL,238,2001,East,core,12,East,post_2yr
ABFT_3004,-8.62,-0.9,2014,ATL,238,2001,East,core,12,East,post_2yr
ABFT_3005,-8.9,-1.39,2014,ATL,239,2001,West,core,12,East,post_2yr
ABFT_3006,-8.47,-0.86,2014,ATL,240,2001,East,core,12,East,post_2yr
ABFT_3007,-8.69,-0.49,2014,ATL,240,2001,East,core,12,East,post_2yr
ABFT_3008,-8.89,-0.87,2014,ATL,240,2001,East,core,12,East,post_2yr
ABFT_3009,-8.45,-1.08,2014,ATL,240,2001,West,core,12,East,post_2yr
ABFT_3010,-8.51,-1.01,2014,ATL,243,2001,East,core,12,East,post_2yr
ABFT_3011,-9.05,-1.34,2014,ATL,243,2001,West,core,12,East,post_2yr
ABFT_3012,-7.08,-0.96,2014,ATL,244,2001,East,core,12,East,post_2yr
ABFT_3013,-8.53,-1.14,2014,ATL,244,2001,West,core,12,East,post_2yr
ABFT_3014,-8.89,-0.94,2014,ATL,244,2001,East,core,12,East,post_2yr
